MAZ,households,HHSize1,HHSize2,HHSize3,HHSize4p,HHType1,HHType2,HHType3,HHType4,HHType5,maz_seq1,taz_seq1,TAZ,PUMA,COUNTYFP,mtc_county_id,county_name
516133,117,26,28,24,39,39,14,32,26,6,33646,3897,500140,1302,95,6,Solano
516135,4,0,1,1,2,3,0,1,0,0,33647,3878,500119,1302,95,6,Solano
516136,18,2,6,3,7,13,1,1,2,1,33648,3941,500184,1302,95,6,Solano
516138,69,8,23,12,26,50,3,5,8,3,33649,3941,500184,1302,95,6,Solano
516140,12,1,4,2,5,9,1,1,1,0,33650,3941,500184,1302,95,6,Solano
516144,36,11,11,5,9,17,2,4,11,2,33651,3799,500034,1303,95,6,Solano
516145,23,6,7,4,6,12,1,2,7,1,33652,3799,500034,1303,95,6,Solano
516150,42,9,15,8,10,18,4,8,9,3,33653,3950,500193,1303,95,6,Solano
516152,81,20,21,13,27,47,4,7,20,3,33654,3841,500077,1303,95,6,Solano
516159,21,6,8,3,4,8,2,3,6,2,33655,3835,500070,1301,95,6,Solano
516162,0,0,0,0,0,0,0,0,0,0,33656,3881,500122,1301,95,6,Solano
516164,77,12,23,14,28,44,4,11,12,6,33657,3879,500120,1301,95,6,Solano
516165,119,35,39,22,23,47,8,19,35,10,33658,3881,500122,1301,95,6,Solano
516168,69,24,26,9,10,28,2,7,24,8,33659,3863,500103,1301,95,6,Solano
516171,2,0,1,0,1,2,0,0,0,0,33660,3986,500232,1303,95,6,Solano
516172,2,0,1,0,1,2,0,0,0,0,33661,3986,500232,1303,95,6,Solano
516178,0,0,0,0,0,0,0,0,0,0,33662,3985,500231,1303,95,6,Solano
516182,1,1,0,0,0,1,0,0,0,0,33663,3970,500214,1302,95,6,Solano
516183,81,15,24,14,28,37,6,13,15,10,33664,3808,500043,1302,95,6,Solano
516184,60,6,14,12,28,39,4,8,6,3,33665,3878,500119,1302,95,6,Solano
516185,1,1,0,0,0,1,0,0,0,0,33666,3893,500134,1302,95,6,Solano
516190,77,10,16,14,37,37,7,21,10,2,33667,4000,500248,1302,95,6,Solano
516196,153,15,37,35,66,107,8,14,15,9,33668,3896,500138,1303,95,6,Solano
516207,22,4,7,5,6,11,1,4,4,2,33669,3813,500048,1303,95,6,Solano
516211,36,8,13,4,11,18,2,6,8,2,33670,3818,500053,1301,95,6,Solano
516212,66,10,22,14,20,40,4,8,10,4,33671,3988,500234,1301,95,6,Solano
516213,41,11,11,6,13,16,4,7,11,3,33672,3836,500071,1301,95,6,Solano
516214,3,0,1,1,1,1,0,1,1,0,33673,3833,500068,1301,95,6,Solano
516215,32,7,9,5,11,14,2,7,7,2,33674,3884,500125,1301,95,6,Solano
516216,38,9,11,6,12,15,3,9,9,2,33675,3884,500125,1301,95,6,Solano
516221,78,17,27,13,21,42,5,10,17,4,33676,3837,500073,1301,95,6,Solano
516222,34,8,12,5,9,17,2,5,8,2,33677,3837,500073,1301,95,6,Solano
516223,91,11,32,18,30,59,4,12,11,5,33678,3962,500206,1301,95,6,Solano
516229,37,9,12,5,11,17,3,5,9,3,33679,3818,500053,1301,95,6,Solano
516231,26,2,6,6,12,20,1,2,2,1,33680,3860,500100,1303,95,6,Solano
516239,0,0,0,0,0,0,0,0,0,0,33681,3895,500136,1302,95,6,Solano
516242,41,5,13,7,16,29,2,3,5,2,33682,3941,500184,1302,95,6,Solano
516243,83,14,31,18,20,57,3,6,14,3,33683,3783,500015,1303,95,6,Solano
516250,82,14,31,18,19,56,3,6,14,3,33684,3783,500015,1303,95,6,Solano
516253,64,10,19,14,21,38,3,10,10,3,33685,3802,500037,1303,95,6,Solano
516254,55,5,13,11,26,41,3,5,5,1,33686,3842,500078,1303,95,6,Solano
516267,295,77,94,55,69,114,16,61,77,27,33687,3948,500191,1301,95,6,Solano
516269,32,4,11,7,10,23,1,3,4,1,33688,3868,500108,1301,95,6,Solano
516270,1,1,0,0,0,1,0,0,0,0,33689,3882,500123,1301,95,6,Solano
516273,57,10,13,10,24,28,6,10,10,3,33690,3949,500192,1301,95,6,Solano
516275,44,8,10,8,18,22,4,8,8,2,33691,3949,500192,1301,95,6,Solano
516278,0,0,0,0,0,0,0,0,0,0,33692,4026,500277,1301,95,6,Solano
516290,52,10,15,8,19,32,3,4,10,3,33693,3985,500231,1303,95,6,Solano
516298,12,2,3,3,4,5,1,3,2,1,33694,3981,500227,1302,95,6,Solano
516300,23,6,7,3,7,10,2,3,6,2,33695,3805,500040,1302,95,6,Solano
516301,32,8,10,5,9,13,3,5,8,3,33696,3805,500040,1302,95,6,Solano
516302,33,6,6,5,16,15,3,7,6,2,33697,3805,500040,1302,95,6,Solano
516303,32,4,11,5,12,23,2,2,4,1,33698,3941,500184,1302,95,6,Solano
516307,45,6,8,8,23,21,5,10,6,3,33699,3980,500226,1302,95,6,Solano
516308,60,7,10,10,33,28,7,13,7,5,33700,3980,500226,1302,95,6,Solano
516309,126,14,41,21,50,92,6,9,14,5,33701,3941,500184,1302,95,6,Solano
516321,32,5,9,5,13,16,3,6,5,2,33702,3979,500225,1302,95,6,Solano
516329,125,23,42,25,35,76,4,15,23,7,33703,3892,500133,1302,95,6,Solano
516330,321,111,81,45,84,110,20,58,111,22,33704,3967,500211,1302,95,6,Solano
516334,56,6,12,10,28,34,5,8,6,3,33705,4014,500265,1302,95,6,Solano
516339,72,12,19,14,27,40,5,12,12,3,33706,3984,500230,1302,95,6,Solano
516346,0,0,0,0,0,0,0,0,0,0,33707,3961,500205,1303,95,6,Solano
516361,46,12,17,8,9,21,2,8,12,3,33708,3814,500049,1301,95,6,Solano
516365,62,17,22,9,14,31,3,7,17,4,33709,3866,500106,1301,95,6,Solano
516366,95,13,36,20,26,66,2,9,13,5,33710,3869,500109,1301,95,6,Solano
516369,86,18,31,18,19,43,6,13,18,6,33711,3882,500123,1301,95,6,Solano
516371,26,12,9,3,2,8,2,3,10,3,33712,3864,500104,1301,95,6,Solano
516372,45,13,14,9,9,18,3,7,13,4,33713,3881,500122,1301,95,6,Solano
516375,23,8,7,4,4,4,2,7,8,2,33714,4029,500280,1301,95,6,Solano
516378,42,4,9,9,20,27,3,7,4,1,33715,3852,500088,1301,95,6,Solano
516383,24,3,4,4,13,11,3,5,3,2,33716,3980,500226,1302,95,6,Solano
516384,27,8,7,4,8,9,2,5,9,2,33717,3991,500238,1302,95,6,Solano
516385,12,4,3,2,3,3,1,3,4,1,33718,3993,500240,1302,95,6,Solano
516386,5,2,1,1,1,1,0,1,3,0,33719,3993,500240,1302,95,6,Solano
516392,16,3,5,2,6,9,1,2,3,1,33720,3977,500222,1302,95,6,Solano
516393,66,15,16,13,22,22,8,18,15,3,33721,3897,500140,1302,95,6,Solano
516394,25,6,6,5,8,8,3,7,6,1,33722,3897,500140,1302,95,6,Solano
516395,24,5,8,4,7,12,2,4,5,1,33723,3897,500140,1302,95,6,Solano
516397,49,11,15,8,15,23,4,8,11,3,33724,3897,500140,1302,95,6,Solano
516398,125,20,41,24,40,81,5,11,20,8,33725,3939,500182,1302,95,6,Solano
516400,16,3,5,3,5,10,1,1,3,1,33726,3939,500182,1302,95,6,Solano
516403,74,14,42,8,10,54,1,3,14,2,33727,3952,500195,1302,95,6,Solano
516405,56,10,21,11,14,34,4,5,10,3,33728,3975,500219,1302,95,6,Solano
516406,32,3,9,7,13,20,3,5,3,1,33729,3966,500210,1302,95,6,Solano
516407,44,6,12,10,16,24,2,9,6,3,33730,3823,500058,1302,95,6,Solano
516413,31,6,7,6,12,15,2,6,6,2,33731,4013,500264,1302,95,6,Solano
516414,115,19,34,20,42,66,9,17,19,4,33732,3794,500027,1302,95,6,Solano
516416,184,19,42,37,86,119,11,26,19,9,33733,3878,500119,1302,95,6,Solano
516417,97,2,14,19,62,82,1,12,2,0,33734,3913,500156,1302,95,6,Solano
516422,0,0,0,0,0,0,0,0,0,0,33735,3895,500136,1302,95,6,Solano
516425,56,8,15,12,21,30,2,12,8,4,33736,3823,500058,1302,95,6,Solano
516427,26,5,11,3,7,17,1,2,5,1,33737,4021,500272,1303,95,6,Solano
516443,45,7,18,8,12,32,2,2,7,2,33738,4022,500273,1303,95,6,Solano
516444,46,7,9,9,21,23,4,9,7,3,33739,3925,500168,1301,95,6,Solano
516446,74,16,19,15,24,29,6,18,16,5,33740,3922,500165,1301,95,6,Solano
516447,30,8,9,6,7,14,2,4,8,2,33741,3906,500149,1301,95,6,Solano
516448,42,21,14,4,3,14,2,3,21,2,33742,3865,500105,1301,95,6,Solano
516457,0,0,0,0,0,0,0,0,0,0,33743,3882,500123,1301,95,6,Solano
516462,29,6,8,5,10,17,2,2,6,2,33744,3985,500231,1303,95,6,Solano
516472,27,2,6,7,12,18,2,4,2,1,33745,3812,500047,1302,95,6,Solano
516473,35,7,8,7,13,16,3,7,7,2,33746,4013,500264,1302,95,6,Solano
516474,0,0,0,0,0,0,0,0,0,0,33747,3990,500237,1302,95,6,Solano
516477,17,6,6,2,3,5,1,3,6,2,33748,3971,500215,1302,95,6,Solano
516478,25,8,9,3,5,8,1,4,9,3,33749,3971,500215,1302,95,6,Solano
516482,45,5,12,11,17,29,3,5,5,3,33750,4005,500253,1302,95,6,Solano
516483,50,7,12,11,20,21,4,15,7,3,33751,3958,500202,1302,95,6,Solano
516486,28,5,8,5,10,16,2,4,5,1,33752,3794,500027,1302,95,6,Solano
516487,3,1,1,0,1,1,0,1,1,0,33753,4012,500263,1302,95,6,Solano
516488,41,4,9,8,20,26,3,6,4,2,33754,4014,500265,1302,95,6,Solano
516490,0,0,0,0,0,0,0,0,0,0,33755,3871,500111,1302,95,6,Solano
516507,0,0,0,0,0,0,0,0,0,0,33756,4024,500275,1303,95,6,Solano
516511,40,8,11,5,16,17,4,7,8,4,33757,3826,500061,1303,95,6,Solano
516513,203,107,48,22,26,65,3,16,108,11,33758,3809,500044,1303,95,6,Solano
516518,82,19,21,13,29,29,9,20,19,5,33759,3850,500086,1301,95,6,Solano
516520,29,3,7,4,15,17,2,5,3,2,33760,3920,500163,1301,95,6,Solano
516525,84,8,18,15,43,48,6,19,8,3,33761,3931,500174,1301,95,6,Solano
516534,50,23,14,6,7,13,3,7,24,3,33762,3955,500198,1301,95,6,Solano
516535,4,1,1,1,1,3,0,0,1,0,33763,3985,500231,1303,95,6,Solano
516540,7,1,3,1,2,5,0,1,1,0,33764,3985,500231,1303,95,6,Solano
516551,1,1,0,0,0,1,0,0,0,0,33765,3970,500214,1302,95,6,Solano
516562,0,0,0,0,0,0,0,0,0,0,33766,4015,500266,1303,95,6,Solano
516568,226,60,63,41,62,75,21,55,60,15,33767,3833,500068,1301,95,6,Solano
516570,0,0,0,0,0,0,0,0,0,0,33768,3899,500142,1301,95,6,Solano
516572,39,15,11,7,6,15,1,6,14,3,33769,3919,500162,1301,95,6,Solano
516575,87,24,25,16,22,38,6,12,24,7,33770,3906,500149,1301,95,6,Solano
516579,71,9,23,15,24,43,4,11,9,4,33771,3947,500190,1301,95,6,Solano
516580,147,40,53,20,34,74,7,17,40,9,33772,3866,500106,1301,95,6,Solano
516581,0,0,0,0,0,0,0,0,0,0,33773,3881,500122,1301,95,6,Solano
516585,0,0,0,0,0,0,0,0,0,0,33774,3836,500071,1301,95,6,Solano
516589,13,3,4,2,4,7,1,1,3,1,33775,3986,500232,1303,95,6,Solano
516591,0,0,0,0,0,0,0,0,0,0,33776,3986,500232,1303,95,6,Solano
516596,11,2,4,2,3,6,1,1,2,1,33777,3986,500232,1303,95,6,Solano
516601,19,4,5,4,6,11,1,2,4,1,33778,3914,500157,1302,95,6,Solano
516605,4,1,1,1,1,2,0,1,1,0,33779,3970,500214,1302,95,6,Solano
516607,150,21,51,31,47,104,5,13,21,7,33780,3829,500064,1303,95,6,Solano
516621,0,0,0,0,0,0,0,0,0,0,33781,4015,500266,1303,95,6,Solano
516629,81,10,28,17,26,58,3,8,10,2,33782,3868,500108,1301,95,6,Solano
516630,31,4,10,7,10,22,1,2,4,2,33783,3849,500085,1301,95,6,Solano
516632,232,30,77,48,77,141,12,36,30,13,33784,3947,500190,1301,95,6,Solano
516640,3,1,1,0,1,2,0,0,1,0,33785,3985,500231,1303,95,6,Solano
516648,1,1,0,0,0,1,0,0,0,0,33786,3986,500232,1303,95,6,Solano
516654,0,0,0,0,0,0,0,0,0,0,33787,3819,500054,1303,95,6,Solano
516659,0,0,0,0,0,0,0,0,0,0,33788,4021,500272,1303,95,6,Solano
516667,224,114,61,26,23,42,11,29,114,28,33789,3867,500107,1301,95,6,Solano
516670,0,0,0,0,0,0,0,0,0,0,33790,3955,500198,1301,95,6,Solano
516671,110,26,30,18,36,53,7,17,26,7,33791,3965,500209,1301,95,6,Solano
516676,0,0,0,0,0,0,0,0,0,0,33792,4007,500256,1301,95,6,Solano
516682,0,0,0,0,0,0,0,0,0,0,33793,4028,500279,1301,95,6,Solano
516684,105,33,28,19,25,32,8,22,33,10,33794,3918,500161,1301,95,6,Solano
516689,68,19,25,12,12,33,4,8,19,4,33795,3769,500001,1303,95,6,Solano
516703,101,18,29,17,37,47,9,22,18,5,33796,3847,500083,1301,95,6,Solano
516705,32,9,11,6,6,13,2,5,9,3,33797,3881,500122,1301,95,6,Solano
516707,0,0,0,0,0,0,0,0,0,0,33798,4004,500252,1301,95,6,Solano
516720,31,11,8,5,7,7,3,7,11,3,33799,3917,500160,1301,95,6,Solano
516722,33,12,10,5,6,8,2,7,12,4,33800,3915,500158,1301,95,6,Solano
516723,29,11,9,4,5,7,2,6,11,3,33801,3915,500158,1301,95,6,Solano
516724,12,4,4,2,2,3,1,2,5,1,33802,3915,500158,1301,95,6,Solano
516725,18,9,5,2,2,3,1,4,8,2,33803,3888,500129,1301,95,6,Solano
516742,22,6,7,4,5,10,1,3,6,2,33804,3956,500199,1302,95,6,Solano
516743,39,10,13,6,10,19,2,5,10,3,33805,3956,500199,1302,95,6,Solano
516746,33,4,9,7,13,21,2,4,4,2,33806,3974,500218,1302,95,6,Solano
516758,112,17,38,22,35,68,6,14,17,7,33807,3797,500032,1303,95,6,Solano
516759,157,54,63,20,20,37,9,28,54,29,33808,3798,500033,1303,95,6,Solano
516762,17,4,5,4,4,9,1,2,4,1,33809,3811,500046,1303,95,6,Solano
516772,0,0,0,0,0,0,0,0,0,0,33810,3882,500123,1301,95,6,Solano
516777,0,0,0,0,0,0,0,0,0,0,33811,3887,500128,1301,95,6,Solano
516781,4,1,1,1,1,2,0,1,1,0,33812,3910,500153,1301,95,6,Solano
516790,0,0,0,0,0,0,0,0,0,0,33813,4028,500279,1301,95,6,Solano
516795,0,0,0,0,0,0,0,0,0,0,33814,3985,500231,1303,95,6,Solano
516796,1,1,0,0,0,1,0,0,0,0,33815,3985,500231,1303,95,6,Solano
516806,0,0,0,0,0,0,0,0,0,0,33816,3986,500232,1303,95,6,Solano
516815,127,24,42,25,36,77,4,15,24,7,33817,3892,500133,1302,95,6,Solano
516821,51,9,12,11,19,19,4,14,9,5,33818,3916,500159,1301,95,6,Solano
516822,57,10,13,12,22,22,4,16,10,5,33819,3916,500159,1301,95,6,Solano
516828,302,132,80,46,44,55,17,80,133,17,33820,3889,500130,1301,95,6,Solano
516831,357,90,135,60,72,164,18,61,90,24,33821,3814,500049,1301,95,6,Solano
516833,0,0,0,0,0,0,0,0,0,0,33822,3955,500198,1301,95,6,Solano
516836,28,3,10,6,9,18,1,4,3,2,33823,3962,500206,1301,95,6,Solano
516837,0,0,0,0,0,0,0,0,0,0,33824,3955,500198,1301,95,6,Solano
516838,41,3,9,8,21,28,3,5,3,2,33825,4004,500252,1301,95,6,Solano
516845,259,71,92,36,60,130,13,29,71,16,33826,3866,500106,1301,95,6,Solano
516846,0,0,0,0,0,0,0,0,0,0,33827,4028,500279,1301,95,6,Solano
516848,4,1,1,1,1,3,0,0,1,0,33828,3986,500232,1303,95,6,Solano
516851,21,3,7,4,7,11,1,4,3,2,33829,3911,500154,1303,95,6,Solano
516853,1,1,0,0,0,1,0,0,0,0,33830,3985,500231,1303,95,6,Solano
516859,38,14,11,7,6,14,1,6,14,3,33831,3919,500162,1301,95,6,Solano
516863,45,13,16,7,9,21,2,5,13,4,33832,4030,500281,1301,95,6,Solano
516864,65,20,17,11,17,21,6,11,20,7,33833,3910,500153,1301,95,6,Solano
516869,16,6,5,2,3,4,1,3,6,2,33834,3915,500158,1301,95,6,Solano
516873,35,13,11,5,6,9,2,7,13,4,33835,3915,500158,1301,95,6,Solano
516874,48,7,21,8,12,32,2,4,7,3,33836,3880,500121,1301,95,6,Solano
516877,34,9,10,7,8,12,3,7,9,3,33837,3907,500150,1301,95,6,Solano
516880,9,2,3,2,2,4,0,2,2,1,33838,3800,500035,1301,95,6,Solano
516881,19,3,6,4,6,10,1,3,3,2,33839,3911,500154,1303,95,6,Solano
516883,35,3,9,6,17,21,3,6,3,2,33840,3942,500185,1303,95,6,Solano
516888,85,8,21,15,41,52,6,15,8,4,33841,3942,500185,1303,95,6,Solano
516893,0,0,0,0,0,0,0,0,0,0,33842,3985,500231,1303,95,6,Solano
516894,0,0,0,0,0,0,0,0,0,0,33843,3960,500204,1302,95,6,Solano
516902,0,0,0,0,0,0,0,0,0,0,33844,3970,500214,1302,95,6,Solano
516910,19,8,5,3,3,3,1,5,9,1,33845,3889,500130,1301,95,6,Solano
516912,13,6,3,2,2,2,1,3,6,1,33846,3888,500129,1301,95,6,Solano
516916,14,4,4,2,4,5,1,3,4,1,33847,3909,500152,1301,95,6,Solano
516919,34,11,8,6,9,9,3,8,11,3,33848,3935,500178,1301,95,6,Solano
516923,38,10,13,6,9,19,2,4,10,3,33849,3905,500148,1301,95,6,Solano
516924,28,11,9,4,4,7,2,5,10,4,33850,3898,500141,1301,95,6,Solano
516926,47,6,16,10,15,33,2,5,6,1,33851,3962,500206,1301,95,6,Solano
516930,16,4,5,3,4,5,2,3,5,1,33852,3887,500128,1301,95,6,Solano
516937,37,8,11,6,12,19,2,5,8,3,33853,3857,500094,1303,95,6,Solano
516939,35,4,8,9,14,21,3,5,4,2,33854,3937,500180,1303,95,6,Solano
516941,80,22,17,13,28,40,5,10,22,3,33855,3944,500187,1303,95,6,Solano
516947,24,5,10,3,6,15,1,2,5,1,33856,3856,500093,1303,95,6,Solano
516950,2,0,1,0,1,2,0,0,0,0,33857,3986,500232,1303,95,6,Solano
516952,2,0,1,0,1,2,0,0,0,0,33858,3858,500096,1302,95,6,Solano
516957,1,1,0,0,0,1,0,0,0,0,33859,3978,500223,1302,95,6,Solano
516960,0,0,0,0,0,0,0,0,0,0,33860,3914,500157,1302,95,6,Solano
516965,114,41,37,13,23,60,3,5,41,5,33861,3788,500021,1302,95,6,Solano
516968,54,13,22,9,10,26,4,7,13,4,33862,3891,500132,1301,95,6,Solano
516970,55,13,23,9,10,27,4,7,13,4,33863,3891,500132,1301,95,6,Solano
516972,127,19,42,20,46,74,10,17,19,7,33864,3945,500188,1301,95,6,Solano
516978,0,0,0,0,0,0,0,0,0,0,33865,3901,500144,1301,95,6,Solano
516979,63,21,16,11,15,19,5,13,21,5,33866,3901,500144,1301,95,6,Solano
516990,6,1,2,1,2,4,0,1,1,0,33867,3985,500231,1303,95,6,Solano
516991,3,1,1,0,1,2,0,0,1,0,33868,3985,500231,1303,95,6,Solano
516992,0,0,0,0,0,0,0,0,0,0,33869,3985,500231,1303,95,6,Solano
516993,0,0,0,0,0,0,0,0,0,0,33870,3985,500231,1303,95,6,Solano
516994,8,2,2,1,3,4,1,1,2,0,33871,3985,500231,1303,95,6,Solano
516995,0,0,0,0,0,0,0,0,0,0,33872,3985,500231,1303,95,6,Solano
516996,0,0,0,0,0,0,0,0,0,0,33873,3985,500231,1303,95,6,Solano
517003,0,0,0,0,0,0,0,0,0,0,33874,3956,500199,1302,95,6,Solano
517009,0,0,0,0,0,0,0,0,0,0,33875,3914,500157,1302,95,6,Solano
517031,0,0,0,0,0,0,0,0,0,0,33876,3960,500204,1302,95,6,Solano
517033,0,0,0,0,0,0,0,0,0,0,33877,3960,500204,1302,95,6,Solano
517037,48,5,17,7,19,35,2,4,5,2,33878,3776,500008,1302,95,6,Solano
517044,0,0,0,0,0,0,0,0,0,0,33879,3912,500155,1302,95,6,Solano
517049,102,11,26,20,45,68,5,13,11,5,33880,3875,500115,1302,95,6,Solano
517058,266,40,64,60,102,122,24,65,40,15,33881,3976,500220,1302,95,6,Solano
517061,95,33,32,12,18,30,5,15,33,12,33882,3971,500215,1302,95,6,Solano
517063,0,0,0,0,0,0,0,0,0,0,33883,3914,500157,1302,95,6,Solano
517077,21,4,6,3,8,13,1,2,4,1,33884,3985,500231,1303,95,6,Solano
517078,83,16,34,11,22,54,3,7,16,3,33885,3856,500093,1303,95,6,Solano
517089,1,1,0,0,0,1,0,0,0,0,33886,3985,500231,1303,95,6,Solano
517091,5,1,1,1,2,4,0,0,1,0,33887,3985,500231,1303,95,6,Solano
517093,5,1,1,1,2,4,0,0,1,0,33888,3985,500231,1303,95,6,Solano
517094,28,5,11,4,8,15,2,3,5,3,33889,3986,500232,1303,95,6,Solano
517095,66,10,23,13,20,35,5,12,10,4,33890,3857,500094,1303,95,6,Solano
517100,2,0,1,0,1,2,0,0,0,0,33891,3985,500231,1303,95,6,Solano
517107,44,9,13,7,15,26,3,4,9,2,33892,3985,500231,1303,95,6,Solano
517109,0,0,0,0,0,0,0,0,0,0,33893,3938,500181,1303,95,6,Solano
517113,77,12,20,18,27,46,4,12,12,3,33894,3855,500091,1303,95,6,Solano
517114,0,0,0,0,0,0,0,0,0,0,33895,3944,500187,1303,95,6,Solano
517119,90,22,34,14,20,60,2,3,22,3,33896,3775,500007,1302,95,6,Solano
517127,46,5,12,9,20,31,2,6,5,2,33897,3875,500115,1302,95,6,Solano
517132,1,1,0,0,0,1,0,0,0,0,33898,3971,500215,1302,95,6,Solano
517145,15,2,3,3,7,7,2,3,2,1,33899,3980,500226,1302,95,6,Solano
517146,34,11,9,5,9,8,3,9,11,3,33900,3993,500240,1302,95,6,Solano
517149,7,2,2,1,2,1,1,2,2,1,33901,3993,500240,1302,95,6,Solano
517154,78,14,19,15,30,41,5,13,14,5,33902,3969,500213,1302,95,6,Solano
517159,76,11,18,17,30,36,7,18,11,4,33903,3976,500220,1302,95,6,Solano
517160,26,8,7,4,7,8,2,5,9,2,33904,3967,500211,1302,95,6,Solano
517161,29,3,7,7,12,19,2,4,3,1,33905,3812,500047,1302,95,6,Solano
517163,17,5,5,2,5,6,1,4,5,1,33906,3990,500237,1302,95,6,Solano
517171,0,0,0,0,0,0,0,0,0,0,33907,3913,500156,1302,95,6,Solano
517173,57,3,10,19,25,49,1,4,3,0,33908,3872,500112,1302,95,6,Solano
517179,46,5,13,9,19,31,2,6,5,2,33909,3974,500218,1302,95,6,Solano
517187,0,0,0,0,0,0,0,0,0,0,33910,3805,500040,1302,95,6,Solano
517192,9,2,2,2,3,4,1,1,2,1,33911,3914,500157,1302,95,6,Solano
517209,5,1,1,1,2,4,0,0,1,0,33912,3985,500231,1303,95,6,Solano
517215,136,27,55,18,36,89,4,11,27,5,33913,3856,500093,1303,95,6,Solano
517216,4,1,1,1,1,3,0,0,1,0,33914,3985,500231,1303,95,6,Solano
517221,38,5,12,6,15,26,2,4,5,1,33915,3820,500055,1303,95,6,Solano
517226,71,20,15,12,24,36,4,8,20,3,33916,3944,500187,1303,95,6,Solano
517247,92,9,30,19,34,61,4,12,9,6,33917,3855,500091,1303,95,6,Solano
517249,5,1,2,1,1,4,0,0,1,0,33918,3986,500232,1303,95,6,Solano
517254,0,0,0,0,0,0,0,0,0,0,33919,3986,500232,1303,95,6,Solano
517255,6,1,2,1,2,3,0,1,1,1,33920,3986,500232,1303,95,6,Solano
517282,80,12,28,14,26,54,3,8,12,3,33921,3956,500199,1302,95,6,Solano
517295,80,7,25,17,31,58,4,8,7,3,33922,3876,500116,1302,95,6,Solano
517296,0,0,0,0,0,0,0,0,0,0,33923,4036,500287,1302,95,6,Solano
517315,160,17,53,28,62,121,4,13,17,5,33924,3893,500134,1302,95,6,Solano
517318,154,36,46,25,47,75,9,26,36,8,33925,3779,500011,1302,95,6,Solano
517327,62,20,15,9,18,20,5,12,20,5,33926,3991,500238,1302,95,6,Solano
517328,0,0,0,0,0,0,0,0,0,0,33927,3991,500238,1302,95,6,Solano
517332,96,11,32,16,37,69,5,7,11,4,33928,3941,500184,1302,95,6,Solano
517334,109,18,32,19,40,62,9,16,18,4,33929,3794,500027,1302,95,6,Solano
517336,40,10,9,4,17,19,2,6,10,3,33930,3992,500239,1302,95,6,Solano
517337,30,8,7,3,12,14,1,5,8,2,33931,3992,500239,1302,95,6,Solano
517354,29,8,10,4,7,15,1,3,8,2,33932,3957,500200,1302,95,6,Solano
517366,1,1,0,0,0,1,0,0,0,0,33933,3983,500229,1302,95,6,Solano
517367,25,4,6,5,10,11,2,6,4,2,33934,4011,500260,1302,95,6,Solano
517368,47,8,13,7,19,22,5,9,8,3,33935,3979,500225,1302,95,6,Solano
517373,31,7,9,5,10,15,2,5,7,2,33936,3897,500140,1302,95,6,Solano
517374,32,5,11,6,10,22,1,3,5,1,33937,3956,500199,1302,95,6,Solano
517385,8,0,1,2,5,7,0,1,0,0,33938,3913,500156,1302,95,6,Solano
517390,31,2,10,8,11,21,2,5,2,1,33939,3943,500186,1302,95,6,Solano
517394,51,7,13,11,20,29,5,7,7,3,33940,3821,500056,1302,95,6,Solano
517397,26,4,7,5,10,16,2,3,4,1,33941,3821,500056,1302,95,6,Solano
517401,77,14,23,14,26,35,5,13,14,10,33942,3808,500043,1302,95,6,Solano
517405,0,0,0,0,0,0,0,0,0,0,33943,4005,500253,1302,95,6,Solano
517412,41,6,11,9,15,24,4,5,6,2,33944,3821,500056,1302,95,6,Solano
517415,46,6,11,10,19,28,3,7,6,2,33945,3824,500059,1302,95,6,Solano
517417,139,16,37,32,54,92,8,15,16,8,33946,4005,500253,1302,95,6,Solano
517421,0,0,0,0,0,0,0,0,0,0,33947,3914,500157,1302,95,6,Solano
517428,2,0,1,0,1,2,0,0,0,0,33948,3939,500182,1302,95,6,Solano
517430,143,23,47,27,46,91,6,13,23,10,33949,3939,500182,1302,95,6,Solano
517432,0,0,0,0,0,0,0,0,0,0,33950,3993,500240,1302,95,6,Solano
517436,154,22,57,26,49,112,3,11,22,6,33951,3858,500096,1302,95,6,Solano
517449,65,10,26,11,18,48,2,3,10,2,33952,4022,500273,1303,95,6,Solano
517459,87,26,27,13,21,42,5,9,26,5,33953,3799,500034,1303,95,6,Solano
517469,194,6,40,42,106,170,3,12,6,3,33954,3934,500177,1301,95,6,Solano
517470,12,3,4,2,3,4,1,3,3,1,33955,3909,500152,1301,95,6,Solano
517472,121,15,43,25,38,87,4,12,15,3,33956,3868,500108,1301,95,6,Solano
517475,56,18,15,10,13,17,4,12,18,5,33957,3918,500161,1301,95,6,Solano
517487,101,11,32,21,37,74,6,8,11,2,33958,3774,500006,1302,95,6,Solano
517494,24,1,7,9,7,22,0,1,1,0,33959,3895,500136,1302,95,6,Solano
517496,0,0,0,0,0,0,0,0,0,0,33960,4036,500287,1302,95,6,Solano
517498,4,0,1,1,2,3,0,1,0,0,33961,3878,500119,1302,95,6,Solano
517512,133,21,58,26,28,98,5,6,21,3,33962,3773,500005,1303,95,6,Solano
517519,0,0,0,0,0,0,0,0,0,0,33963,3972,500216,1303,95,6,Solano
517527,35,10,13,5,7,16,2,4,10,3,33964,4030,500281,1301,95,6,Solano
517538,37,5,15,7,10,27,1,3,5,1,33965,3957,500200,1302,95,6,Solano
517544,0,0,0,0,0,0,0,0,0,0,33966,3914,500157,1302,95,6,Solano
517560,0,0,0,0,0,0,0,0,0,0,33967,4035,500286,1303,95,6,Solano
517561,0,0,0,0,0,0,0,0,0,0,33968,4035,500286,1303,95,6,Solano
